Ensembl_ID_base,gene_name,gene_type,log2FC_7043,log2FC_7078,log2FC_7083,log2FC_8004,log2FC_8013,mean_log2FC,median_log2FC,mean_expression
ENSG00000119699,TGFB3,protein_coding,0.3398809246231762,2.5838521777870547,2.7950289910513604,3.399153550863822,0.2395998025471906,1.8715030893745208,2.5838521777870547,223.3301346106667
ENSG00000143036,SLC44A3,protein_coding,1.2149807246199247,1.508720114748753,2.8110741549186753,3.22460946992539,0.5889916639443102,1.8696752256314106,1.508720114748753,17.195615157866666
ENSG00000271869,AC026979.2,lncRNA,2.483924369588236,0.13027387138291457,2.9692950386299124,1.4196753402394038,2.3448091454424422,1.8695955530565818,2.3448091454424422,6.478740986333334
ENSG00000117461,PIK3R3,protein_coding,1.8847025873208256,2.5205396064234593,1.0336088202932645,1.9779033470244833,1.9122619233705693,1.8658032568865202,1.9122619233705693,206.01005510000002
ENSG00000241878,PISD,protein_coding,1.3253771591943657,2.687102545655774,2.129639738771954,1.8120441211382463,1.364040259991917,1.8636407649504512,1.8120441211382463,937.14646154
ENSG00000075702,WDR62,protein_coding,1.6578629831191676,2.285230329137868,2.2394573744632815,1.3310074883489484,1.7853781942440792,1.859787273862669,1.7853781942440792,32.80322878046666
ENSG00000060140,STYK1,protein_coding,1.1033584930715474,1.366896383152027,3.018034066246192,2.0442718972520857,1.7554101993774864,1.857594207819868,1.7554101993774864,11.174190473533335
ENSG00000116106,EPHA4,protein_coding,1.4747555833798511,0.7859378888628505,3.5500875859477805,2.0215440864195164,1.42796828527311,1.852058685976622,1.4747555833798511,165.77970681333332
ENSG00000101280,ANGPT4,protein_coding,1.0608757593755045,0.46618987123312383,2.5550164167001013,4.938432374331457,0.2288581813460433,1.8498745205972458,1.0608757593755045,49.873722469
ENSG00000132821,VSTM2L,protein_coding,2.7698211885641184,1.0857483319814127,1.7538803041813589,1.1008339681963468,2.536752479163485,1.849407254417344,1.7538803041813589,78.72908815266666
ENSG00000158402,CDC25C,protein_coding,2.0713546270055216,2.2502599707624733,1.7239449045429964,1.6713253039945877,1.5291930423905873,1.8492155697392334,1.7239449045429964,21.850000297933335
ENSG00000164309,CMYA5,protein_coding,0.877403109726604,1.635813443713933,3.976955385298041,2.3018197060556873,0.4374708115476409,1.8458924912683812,1.635813443713933,49.191152821466666
ENSG00000169764,UGP2,protein_coding,1.1680239045302976,2.758819879371167,1.9349356977846632,2.122159266767291,1.2362002253686448,1.8440277947644126,1.9349356977846632,4907.430889799999
ENSG00000139329,LUM,protein_coding,1.241221604090013,0.3992523030165529,1.9262277862227588,3.1021702448506776,2.546638186083067,1.8431020248526138,1.9262277862227588,11600.073736133336
ENSG00000118193,KIF14,protein_coding,2.201433218159817,2.7600322900971106,0.008892463568089148,2.0780262369304943,2.165260835135446,1.8427290087781913,2.165260835135446,88.69728939533334
ENSG00000251141,MRPS30-DT,lncRNA,0.3708065688584692,1.351344159163546,3.1712271804709555,2.7020837310822823,1.606627295299315,1.8404177869749136,1.606627295299315,10.719391302266667
ENSG00000047648,ARHGAP6,protein_coding,1.956010431209326,2.6739885948265387,1.7333215101665993,0.9289404561027044,1.8942848891633886,1.8373091762937115,1.8942848891633886,17.011782617666668
ENSG00000178773,CPNE7,protein_coding,1.5337168042053486,2.2050982438263453,3.2991494312389715,0.9789722997054451,1.1643269973070804,1.8362527552566381,1.5337168042053486,320.3310347013333
ENSG00000027697,IFNGR1,protein_coding,1.4614609496925883,1.704923199400513,2.478164240108626,1.6742508609229692,1.8551151435814148,1.8347828787412221,1.704923199400513,2163.470037733333
ENSG00000109339,MAPK10,protein_coding,1.3198929006992595,2.016635924869246,2.5697812757646368,2.361896187080035,0.8903119990469381,1.8317036574920231,2.016635924869246,44.017635154999994
ENSG00000257894,AC027288.3,lncRNA,0.9841675074514686,1.4392286132709153,3.417191351057995,2.1914174582867822,1.0869081862868724,1.8237826232708065,1.4392286132709153,20.288127277466668
ENSG00000070214,SLC44A1,protein_coding,1.201213487154826,1.69297306403522,2.4396966518282444,2.2348331151391765,1.5465308349220894,1.8230494306159113,1.69297306403522,2177.508506093333
ENSG00000284052,AC006460.2,lncRNA,2.0988281262468598,0.7475250068370078,2.9187296934739786,2.1171138363956437,1.2325655271094234,1.8229524380125828,2.0988281262468598,11.6732343004
ENSG00000196569,LAMA2,protein_coding,0.722121490765125,1.2887737948539275,2.4606597148289655,2.5992682335951036,2.0319950117509524,1.8205636491588149,2.0319950117509524,494.34792455
ENSG00000170542,SERPINB9,protein_coding,2.2032778730294096,1.2643785344149103,1.7323136107710262,1.5770063743747,2.3227341257186214,1.8199421036617334,1.7323136107710262,76.93918568066665
ENSG00000264672,SEPTIN4-AS1,lncRNA,2.5709142109402157,2.004748386888221,0.8038417217457181,1.7399175688527002,1.971683526013006,1.8182210828879721,1.971683526013006,22.456349326799998
ENSG00000201098,RNY1,misc_RNA,0.7496017444664869,0.6660136875599427,2.792085364891639,2.195145253838504,2.6856416522779814,1.8176975406069107,2.195145253838504,2884.918699566667
ENSG00000113460,BRIX1,protein_coding,1.0259326021215731,1.3534363679200379,3.7327937721282014,2.1704432313922295,0.7903658273892766,1.8145943601902637,1.3534363679200379,687.2149481399999
ENSG00000129195,PIMREG,protein_coding,2.122458665156053,2.1395066071655275,0.40709013696043517,2.269843844587262,2.1323192909492406,1.8142437089637036,2.1323192909492406,102.84880541933333
ENSG00000111058,ACSS3,protein_coding,0.7615258226241419,1.859178957402814,1.552179656478402,3.140019540570485,1.7569767299192396,1.8139761413990165,1.7569767299192396,131.79585287799998
ENSG00000137571,SLCO5A1,protein_coding,1.555109726095142,2.610936341474523,1.7519102489869676,2.3014355046333335,0.8497929697510407,1.8138369581882015,1.7519102489869676,10.737310343333332
ENSG00000236710,AC108448.2,processed_pseudogene,0.5229716705159857,1.027469891775981,3.5071249037576013,2.6984327531747327,1.310969713583689,1.813393786561598,1.310969713583689,5.9350329936
ENSG00000152518,ZFP36L2,protein_coding,2.149283207404374,1.1155526948481578,1.8507765584085476,1.9059804936892766,2.026952159852975,1.8097090228406665,1.9059804936892766,297.2104971973333
